molregno,canonical_smiles,hba,hbd,psa,rtb,full_mwt,heavy_atoms,aromatic_rings,pref_name,confidence_score,bao_endpoint,standard_value,standard_units,pchembl_value,assay_id
2261,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,1,30.87,0,326.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6.3,nM,8.20,303104
34197,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5,1,30.87,0,312.44,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.3,nM,8.64,303104
7714,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,6,0,64.16,4,410.49,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.81,nM,9.09,303104
27610,CN1CCN2c3ncccc3Cc3ccccc3C2C1,3,0,19.37,0,265.36,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,69.0,nM,7.16,303104
573,CN1CCN2c3ccccc3Cc3ccccc3C2C1,2,0,6.48,0,264.37,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.3,nM,8.37,303104
324153,CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,3,0,21.70,2,313.37,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5454.0,nM,NULL,303104
323877,CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,3,0,21.70,2,313.37,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5454.0,nM,NULL,303104
323878,CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,3,0,21.70,2,329.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.0,nM,7.66,303104
324231,CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,3,0,21.70,2,329.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6.0,nM,8.22,303104
324232,CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,3,0,21.70,2,374.28,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,38.0,nM,7.42,303104
323985,CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,3,0,21.70,2,374.28,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.0,nM,7.82,303104
323986,CN(C)C[C@@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,3,0,12.47,2,329.44,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13.0,nM,7.89,303104
324093,CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,3,0,12.47,2,329.44,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.56,nM,9.25,303104
324093,CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,3,0,12.47,2,329.44,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.24,nM,9.62,303104
316035,C[C@@H]1CNC[C@H]2Cc3ccc(CO)cc3N12,3,2,35.50,1,218.30,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,290.0,nM,6.54,303106
315853,Cc1cccc2c1N1[C@H](C)CNC[C@H]1C2,2,1,15.27,0,202.30,15,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,43.0,nM,7.37,303106
315926,Clc1ccc2c(c1)N1CCNCC1C2,2,1,15.27,0,208.69,14,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,32.0,nM,7.50,303106
315885,Cc1ccc2c(c1C)N1[C@H](C)CNC[C@H]1C2,2,1,15.27,0,216.33,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,34.0,nM,7.47,303106
315680,Cc1ccc2c(c1C)N1[C@H](CNC[C@H]1C)C2,2,1,15.27,0,216.33,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,102.0,nM,6.99,303106
1369695,C[C@H]1CNC[C@@H]2Cc3ccccc3N12,2,1,15.27,0,188.27,14,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,430.0,nM,6.37,303106
315681,Cc1c(Cl)ccc2c1N1[C@H](C)CNC[C@H]1C2,2,1,15.27,0,236.75,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.6,nM,8.59,303106
1384306,C[C@@H]1CNC[C@H]2Cc3ccccc3N12,2,1,15.27,0,188.27,14,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.9,nM,8.72,303106
315980,Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2,2,1,15.27,0,236.75,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,40.0,nM,7.40,303106
316009,Cc1c(Cl)ccc2c1N1CCNC[C@H]1C2,2,1,15.27,0,222.72,15,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6.2,nM,8.21,303106
1369793,C[C@@H]1CNC[C@@H]2Cc3ccccc3N21,2,1,15.27,0,188.27,14,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,55.0,nM,7.26,303106
315778,Cc1c(Cl)ccc2c1N1CCNC[C@@H]1C2,2,1,15.27,0,222.72,15,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,52.0,nM,7.28,303106
1369793,C[C@@H]1CNC[C@@H]2Cc3ccccc3N21,2,1,15.27,0,188.27,14,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,61.0,nM,7.21,303106
315789,Cc1ccc2c(c1)N1[C@H](C)CNC[C@H]1C2,2,1,15.27,0,202.30,15,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.0,nM,7.66,303106
315830,C[C@@H]1CNC[C@H]2Cc3ccc(C(F)(F)F)cc3N12,2,1,15.27,0,256.27,18,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,7.5,nM,8.12,303106
315640,C[C@@H]1CNC[C@H]2Cc3ccc(C#N)cc3N12,3,1,39.06,0,213.28,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,110.0,nM,6.96,303106
315641,CC(=O)Nc1ccc2c(c1)N1[C@H](C)CNC[C@H]1C2,3,2,44.37,1,245.33,18,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1100.0,nM,5.96,303106
300623,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@H](O)CC3)CC1,4,1,39.60,3,383.51,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.5,nM,7.73,303232
300642,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1,4,1,39.60,3,383.51,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14.7,nM,7.83,303232
300656,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,4,1,39.60,3,383.51,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,17.9,nM,7.75,303232
300689,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@H](O)CCC3)CC1,4,1,39.60,3,383.51,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.67,nM,8.02,303232
300585,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,3,0,19.37,3,367.51,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.81,nM,9.09,303232
299800,CN1CCN(C2=Cc3ccccc3Cn3cccc32)CC1,3,0,11.41,1,279.39,21,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.4,nM,8.27,303267
300135,O=S(=O)(c1ccccc1Cl)n1cc(C2=CCNCC2)c2ccccc21,4,1,51.10,3,372.88,25,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,599.0,nM,6.22,303337
326001,Brc1ccc2c(c1)[C@H]1O[C@H](Cn3oc4ccc(N5CCOCC5)cc43)C[C@H]1c1ccccc1O2,6,0,49.00,3,521.41,34,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,306.0,nM,6.51,303449
326128,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,3,0,21.70,2,295.38,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,92.0,nM,7.04,303449
1385344,CN(C)CC1CC2c3ccccc3Oc3ccccc3C2O1,3,0,21.70,2,295.38,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,16.0,nM,7.80,303449
325952,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,3,0,21.70,2,313.37,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,423.0,nM,6.37,303449
326243,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,3,0,21.70,2,313.37,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,104.0,nM,6.98,303449
326264,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,3,0,21.70,2,329.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.0,nM,7.96,303449
326098,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,3,0,21.70,2,329.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.0,nM,8.30,303449
326099,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,3,0,21.70,2,374.28,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,65.0,nM,7.19,303449
326395,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,3,0,21.70,2,374.28,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.0,nM,8.52,303449
326409,COc1ccc2c(c1)[C@H]1O[C@@H](CN(C)C)C[C@H]1c1ccccc1O2,4,0,30.93,3,325.41,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,193.0,nM,6.71,303449
326577,COc1ccc2c(c1)[C@H]1O[C@H](CN(C)C)C[C@H]1c1ccccc1O2,4,0,30.93,3,325.41,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.0,nM,7.66,303449
326050,CCOC(=O)c1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,6,0,62.83,4,508.37,33,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,97.0,nM,7.01,303449
326352,Cc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,4,0,36.53,2,450.33,29,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,36.0,nM,7.44,303449
326181,Brc1ccc2c(c1)[C@H]1O[C@H](Cn3oc4ccc(-c5ccccc5)cc43)C[C@H]1c1ccccc1O2,4,0,36.53,3,512.40,34,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,307.0,nM,6.51,303449
325999,N#Cc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,5,0,60.32,2,461.32,30,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,185.0,nM,6.73,303449
326289,O=C1CCN1c1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,5,0,56.84,3,505.37,33,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,306.0,nM,6.51,303449
326093,Brc1ccc2c(c1)[C@H]1O[C@H](Cn3oc4ccc(CN5CCOCC5)cc43)C[C@H]1c1ccccc1O2,6,0,49.00,4,535.44,35,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,189.0,nM,6.72,303449
325916,Nc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,5,1,62.55,2,451.32,29,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,255.0,nM,6.59,303449
326213,CN(C)c1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,5,0,39.77,3,479.37,31,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,95.0,nM,7.02,303449
148724,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4ccccc4)CC3)[C@@H]1CO2,7,0,55.76,7,463.58,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
149084,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C=C(\C)c4ccccc4)CC3)[C@@H]1CO2,7,0,55.76,7,463.58,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
6291,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2ccoc2c1,3,0,25.61,6,349.47,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
148955,Fc1ccc2c(c1)CC(CC1CN=CN1)C2,2,1,24.39,2,218.28,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
148655,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C=C/c4ccccc4)CC3)[C@@H]1CO2,7,0,55.76,7,449.55,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
148595,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(Cc4ccc5ccccc5c4)CC3)[C@@H]1CO2,7,0,55.76,6,473.57,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,303464
610059,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12,3,2,65.20,5,403.94,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,367.0,nM,6.43,303680
610060,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,3,2,65.20,5,403.94,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,269.0,nM,6.57,303680
321985,Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,5,0,41.49,6,412.54,31,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2511.89,nM,NULL,304024
296837,O=S(=O)(c1ccc(-n2ccnn2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,6,0,68.09,6,450.49,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.66,nM,9.18,302363
296630,O=S(=O)(c1cccc(F)c1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,3,0,37.38,5,401.43,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.3,nM,9.52,302363
296856,O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,3,0,37.38,5,417.88,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.64,nM,9.19,302363
296685,O=S(=O)(c1ccc(N2CCC2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,4,0,40.62,6,438.52,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.0,nM,9.00,302363
296631,O=S(=O)(c1ccccc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1,3,0,37.38,5,401.43,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.32,nM,9.49,302363
120674,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,4,1,41.93,7,373.47,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.31,nM,9.51,302363
327069,COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,5,1,51.29,4,443.98,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1008.0,nM,6.00,320888
327077,COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1,5,1,51.29,4,427.52,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4451.0,nM,5.35,320888
327082,COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1,5,1,51.29,5,485.63,36,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,171.0,nM,6.77,320888
327083,COc1ccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1,5,1,51.29,4,477.53,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,614.0,nM,6.21,320888
327090,COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,6,1,51.29,5,455.63,32,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1335.0,nM,5.88,320888
327091,COc1ccccc1N1CCC(C(=O)Nc2ccc(OC)c(N3CCN(C)CC3)c2)CC1,6,1,57.28,6,438.57,32,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,320888
16396,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,7,1,83.73,6,497.60,37,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,42.7,nM,7.37,320888
330282,COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,6,1,60.52,5,439.56,32,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6739.0,nM,5.17,320888
330283,COc1ccc(NC(=O)N2CCN(c3ccccc3Cl)CC2)cc1N1CCN(C)CC1,5,1,51.29,4,443.98,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5988.0,nM,5.22,320888
330287,COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,5,1,51.29,4,427.52,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,320888
330357,O=C1CCc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,5,1,48.47,4,392.53,28,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.28,nM,9.55,320904
330358,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5,1,48.47,4,406.56,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.22,nM,9.66,320904
330367,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,5,1,48.47,4,424.55,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.17,nM,9.77,320904
330368,CC1Cc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2NC1=O,5,1,48.47,4,406.56,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.06,nM,8.97,320904
330377,CC1CC(=O)N(C)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5,0,39.68,4,420.58,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.17,nM,9.77,320904
330378,O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,5,1,48.47,5,468.63,34,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.18,nM,9.74,320904
330388,CC1CC(=O)Nc2c(CCN3CCN(c4noc5ccccc45)CC3)cccc21,5,1,61.61,4,390.49,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,190.0,nM,6.72,320904
330396,Cc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)c2c1C(C)CC(=O)N2,5,1,48.47,4,420.58,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.13,nM,9.89,320904
330397,CC1CC(=O)Nc2c(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)cc(F)cc21,5,1,71.53,4,440.54,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.23,nM,8.65,320904
330406,Cc1cc(CCN2CCN(c3noc4ccccc34)CC2)c2c(c1)C(C)CC(=O)N2,5,1,61.61,4,404.51,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.28,nM,9.55,320904
330407,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(Cl)cc21,5,1,48.47,4,441.00,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.05,nM,10.30,320904
330414,CC1CC(=O)Nc2c(CCN3CCN(c4noc5ccccc45)CC3)cc(F)cc21,5,1,61.61,4,408.48,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.28,nM,9.55,320904
330415,CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5,1,31.40,4,406.60,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.18,nM,9.74,320904
330426,CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,5,1,31.40,4,424.59,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.28,nM,9.55,320904
330427,CC1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5,0,39.68,5,496.68,36,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.61,nM,9.21,320904
330438,CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5,0,39.68,4,434.61,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.3,nM,9.52,320904
330440,COc1cccc(OC)c1CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,7,0,58.14,8,570.76,41,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.24,nM,8.91,320904
330449,COc1cccc(CC(=O)N2CCC(C)c3cccc(CCN4CCN(c5nsc6ccccc56)CC4)c32)c1,6,0,48.91,7,540.73,39,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.07,nM,8.97,320904
330313,CC1CCN(C(=O)C2CCCCC2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5,0,39.68,5,502.73,36,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.59,nM,9.23,320904
330314,CC(=O)N1CCC(C)c2cc(F)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5,0,39.68,4,452.60,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.44,nM,9.36,320904
330322,CC(=O)N1CCC(C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,5,0,52.82,4,432.57,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.32,nM,9.49,320904
330323,CC(=O)N1CCC(C)c2cc(Cl)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5,0,39.68,4,469.05,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.31,nM,9.51,320904
330330,CC(=O)N1CCC(C)c2cc(F)cc(CCN3CCN(c4noc5ccccc45)CC3)c21,5,0,52.82,4,436.53,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.29,nM,9.54,320904
330331,CC(=O)N1CCC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5,0,39.68,5,496.68,36,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.15,nM,8.67,320904
330338,CC(=O)N1CCC(C)c2c(C)ccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5,0,39.68,4,448.64,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.75,nM,9.12,320904
331109,CN(C)CCc1cn(C)c2cccc(O)c12,3,1,28.40,3,218.30,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,900.0,nM,6.05,320952
331114,CN(C)CCc1cn(C)c2cccc(OP(=O)(O)O)c12,4,2,74.93,5,298.28,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,320952
331115,CCCCn1cc(CCN(C)C)c2c(O)cccc21,3,1,28.40,6,260.38,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,310.0,nM,6.51,320952
331116,CCCCn1cc(CCN(C)C)c2c(OP(=O)(O)O)cccc21,4,2,74.93,8,340.36,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3000.0,nM,5.52,320952
331122,CN(C)CCc1c[nH]c2cc(O)ccc12,2,2,39.26,3,204.27,15,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,7600.0,nM,5.12,320952
331123,Cc1[nH]c2cccc(O)c2c1CCN(C)C,2,2,39.26,3,218.30,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,122.0,nM,6.91,320952
331124,CN(C)CCc1c[nH]c2cccc(F)c12,1,1,19.03,3,206.26,15,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,335.0,nM,6.47,320952
331128,CN1CCN(CCc2c[nH]c3cccc(O)c23)CC1,3,2,42.50,3,259.35,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9753.0,nM,5.01,320952
331133,Oc1cccc2[nH]cc(CCN3CCCC3)c12,2,2,39.26,3,230.31,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,429.0,nM,6.37,320952
331134,CN(C)Cc1c[nH]c2cccc(O)c12,2,2,39.26,2,190.25,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,923.0,nM,6.04,320952
331139,CN(C)Cc1cn(C)c2cccc(O)c12,3,1,28.40,2,204.27,15,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,498.0,nM,6.30,320952
331140,CN(C)CCCc1c[nH]c2cccc(O)c12,2,2,39.26,4,218.30,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,588.0,nM,6.23,320952
331141,CC(Cc1c[nH]c2cccc(O)c12)N(C)C,2,2,39.26,3,218.30,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,982.0,nM,6.01,320952
14131,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,4,1,67.35,3,394.86,28,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,158.49,nM,6.80,321082
14132,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,4,1,67.35,3,428.41,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,158.49,nM,6.80,321082
83784,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2,4,1,67.35,4,428.41,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,630.96,nM,6.20,321082
330654,COc1cc2c(cc1OCCN1CCCCC1)N(C(=O)/C=C/c1ccccc1Cl)CC2,4,0,42.01,7,440.97,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,398.11,nM,6.40,321082
330655,COc1ccc(N2CCN(c3ccc(C)c(C(F)(F)F)c3)C2=O)cc1OCCN1CCCCC1,4,0,45.25,7,477.53,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,398.11,nM,6.40,321082
